model,precision,set,kind,arm,k,n,words,audio_min,n_clusters,mean_unique,mean_pairwise,conf_frac,lang,wer_first,mu_first,wer_conf,mu_conf,wer_minconf,mu_minconf,wer_logprob,mu_logprob,wer_mbr,mu_mbr,wer_cm05,mu_cm05,wer_cm15,mu_cm15,wer_rover_freq,mu_rover_freq,wer_rover_c,mu_rover_c,wer_rover_cg,mu_rover_cg,wer_oracle_cand,mu_oracle_cand,wer_anti,mu_anti,lg_wer_first,lg_wer_conf,lg_wer_mbr,lg_wer_rover_cg,lg_wer_oracle_cand,wer_oracle_comp,mu_oracle_comp,wer_control,mu_control,beats_best_pct
drax,,ls-dev-other,sweepT,T0.4,5,200,3618,21.66,33,1.99,3.278345,0.795955,en,6.0807075732448865,5.917488266048727,5.776672194582642,5.665594102916434,5.942509673852958,5.836476169193237,5.749032614704256,5.623927436249767,5.5002763957987835,5.212973635397207,5.583195135433941,5.293296434592941,5.527915975677169,5.222067020375722,5.555555555555555,5.263849171151776,5.638474295190713,5.368020718245797,5.555555555555555,5.2352480836983135,4.615809839690437,4.403115579133267,8.043117744610282,8.146257126600254,,,,,,,,,,
drax,,ls-dev-other,sweepT,T0.4,6,200,3618,21.66,33,2.215,3.414805,0.795955,en,6.0807075732448865,5.917488266048727,5.776672194582642,5.672639557461888,5.749032614704256,5.703390044791323,5.749032614704256,5.630972890795222,5.527915975677169,5.236608545931826,5.555555555555555,5.379250253817437,5.610834715312327,5.363867770447149,5.638474295190713,5.325978997031514,5.610834715312327,5.3737849244432505,5.583195135433941,5.277103272182402,4.449972360420122,4.264457160469127,8.374792703150913,8.459320751393662,,,,,,,,,,
drax,,ls-dev-other,sweepT,T0.4,8,200,3618,21.66,33,2.65,3.5209900000000003,0.795955,en,6.0807075732448865,5.917488266048727,5.555555555555555,5.513957960379587,5.721393034825871,5.615977738490509,5.555555555555555,5.510752832174459,5.5002763957987835,5.149140368219747,5.4449972360420125,5.256725364524255,5.472636815920398,5.208083457650641,5.5002763957987835,5.207014910865416,5.610834715312327,5.3516852140813445,5.638474295190713,5.3643745707604715,4.2288557213930345,4.046775832650605,8.9828634604754,9.201002120224086,,,,,,3.427307904919845,3.3464834315139873,3.869541182974019,3.6611672079380564,12.0
drax,,ls-dev-other,sweepT,T0.4,10,200,3618,21.66,33,2.99,3.52995,0.795955,en,6.0807075732448865,5.917488266048727,5.583195135433941,5.478730687652314,5.804311774461028,5.609917132429902,5.583195135433941,5.4755255594471866,5.555555555555555,5.266819676785278,5.555555555555555,5.337975991587292,5.4449972360420125,5.214943213748201,5.527915975677169,5.277398104813491,5.527915975677169,5.2475755881488695,5.583195135433941,5.281177421605017,4.035378662244334,3.811564479993599,9.093421779988944,9.282025923072952,,,,,,,,,,
drax,,ls-dev-other,sweepT,T0.4,12,200,3618,21.66,33,3.295,3.5755199999999996,0.795955,en,6.0807075732448865,5.917488266048727,5.610834715312327,5.592042375964002,5.693753454947485,5.463918686431456,5.610834715312327,5.588837247758875,5.527915975677169,5.395226291806763,5.4449972360420125,5.361241722369233,5.472636815920398,5.384956715426789,5.4173576561636265,5.203138635918892,5.472636815920398,5.24193534424643,5.527915975677169,5.296675389084692,3.869541182974019,3.662563802486825,9.314538419016031,9.695246474451398,,,,,,,,,,
drax,,ls-dev-other,sweepT,T0.4,15,200,3618,21.66,33,3.73,3.52839,0.795955,en,6.0807075732448865,5.917488266048727,5.610834715312327,5.622749873173963,5.666113875069099,5.46093257461886,5.610834715312327,5.619544744968835,5.527915975677169,5.400669874409065,5.4173576561636265,5.3464316401253145,5.4173576561636265,5.3464316401253145,5.4449972360420125,5.2926625433684125,5.334438916528469,5.176190600992381,5.389718076285241,5.2216873732752385,3.7313432835820897,3.5571883189600806,9.508015478164731,9.899234153439076,6.11731843575419,5.5027932960893855,5.446927374301676,5.363128491620111,3.659217877094972,2.8468767274737425,2.8059744520563665,3.427307904919845,3.2257463609141985,12.5
drax,,ls-dev-other,sweepT,T0.4,16,200,3618,21.66,33,3.88,3.5289599999999997,0.795955,en,6.0807075732448865,5.917488266048727,5.693753454947485,5.7591135095376,5.721393034825871,5.573486687172973,5.693753454947485,5.755908381332472,5.527915975677169,5.499396851657169,5.472636815920398,5.471736518174094,5.5002763957987835,5.483931640125315,5.5002763957987835,5.317357665319632,5.472636815920398,5.306667298394295,5.472636815920398,5.265308386408448,3.7313432835820897,3.5571883189600806,9.563294637921503,9.923327123960618,6.11731843575419,5.558659217877095,5.4748603351955305,5.446927374301676,3.659217877094972,2.8192371475953566,2.7988315949135094,3.454947484798231,3.244264879432718,12.5
drax,,ls-dev-other,sweepT,T0.7,1,200,3618,21.66,33,1.0,0.0,0.7928350000000001,en,6.495301271420675,6.4362640818785515,6.495301271420675,6.4362640818785515,6.495301271420675,6.4362640818785515,6.495301271420675,6.4362640818785515,6.495301271420675,6.4362640818785515,6.495301271420675,6.4362640818785515,6.495301271420675,6.4362640818785515,6.495301271420675,6.4362640818785515,6.495301271420675,6.4362640818785515,6.495301271420675,6.4362640818785515,6.495301271420675,6.4362640818785515,6.495301271420675,6.4362640818785515,6.731843575418995,6.731843575418995,6.731843575418995,6.731843575418995,6.731843575418995,,,,,
drax,,ls-dev-other,sweepT,T0.7,2,200,3618,21.66,33,1.395,4.319945000000001,0.7928350000000001,en,6.495301271420675,6.4362640818785515,6.440022111663903,6.124855939122187,6.440022111663903,6.131171100925154,6.440022111663903,6.124855939122187,6.357103372028745,6.304183133722129,6.440022111663903,6.215629748645996,6.384742951907131,6.203129748645996,6.495301271420675,6.329887642413875,6.495301271420675,6.239899408191344,6.495301271420675,6.239899408191344,5.389718076285241,5.0321503003012555,7.462686567164179,7.3381762985539725,,,,,,4.422332780541736,4.121864129440857,4.864566058595909,4.46300239036811,15.0
drax,,ls-dev-other,sweepT,T0.7,3,200,3618,21.66,33,1.69,4.3064800000000005,0.7928350000000001,en,6.495301271420675,6.4362640818785515,5.942509673852958,5.550236720993615,6.163626312880044,5.832328527654387,5.997788833609729,5.575236720993615,5.942509673852958,5.717829603047667,5.914870093974572,5.608043979566129,5.914870093974572,5.657403479463649,5.887230514096186,5.6859696019146755,5.721393034825871,5.466791823100129,5.887230514096186,5.702459125640496,5.05804311774461,4.615413104277133,8.070757324488667,8.031101213308837,,,,,,,,,,
drax,,ls-dev-other,sweepT,T0.7,4,200,3618,21.66,33,1.97,4.331095,0.7928350000000001,en,6.495301271420675,6.4362640818785515,6.135986733001658,5.684864372575507,6.19126589275843,5.781334442298753,6.19126589275843,5.709864372575506,5.776672194582642,5.499006700420154,5.804311774461028,5.466459343693473,5.693753454947485,5.3886484971326265,5.693753454947485,5.4879583782455565,5.776672194582642,5.600839388099443,5.831951354339414,5.677387596226599,4.781647318960752,4.3294308267507375,8.540630182421227,8.671901325163814,,,,,,3.7589828634604756,3.512233806548866,4.339414040906578,3.8636106706833653,15.5
drax,,ls-dev-other,sweepT,T0.7,5,200,3618,21.66,33,2.22,4.2161599999999995,0.7928350000000001,en,6.495301271420675,6.4362640818785515,6.135986733001658,5.872767506743584,6.053067993366501,5.721533494834176,6.19126589275843,5.897767506743583,5.721393034825871,5.469971893699926,5.776672194582642,5.421640224289439,5.749032614704256,5.407412113690361,5.555555555555555,5.325438953226132,5.583195135433941,5.310281982825259,5.638474295190713,5.3505396317785605,4.560530679933665,4.152693451278391,8.844665561083472,9.022051599739584,,,,,,,,,,
drax,,ls-dev-other,sweepT,T0.7,6,200,3618,21.66,33,2.48,4.32861,0.7928350000000001,en,6.495301271420675,6.4362640818785515,6.19126589275843,6.015624649600726,6.0807075732448865,5.731533494834176,6.246545052515202,6.040624649600726,5.693753454947485,5.461127323318001,5.831951354339414,5.576217262510452,5.8595909342178,5.572444626695563,5.5002763957987835,5.317255192542371,5.583195135433941,5.343688040567363,5.583195135433941,5.364142586021909,4.505251520176893,4.095127661804707,9.39745715865119,9.594398170593099,,,,,,,,,,
drax,,ls-dev-other,sweepT,T0.7,8,200,3618,21.66,33,2.945,4.357069999999999,0.7928350000000001,en,6.495301271420675,6.4362640818785515,6.135986733001658,6.101058404442376,6.19126589275843,5.969099145557722,6.1083471531232725,6.069808404442376,5.555555555555555,5.253218938177369,5.721393034825871,5.48541685921005,5.5002763957987835,5.299040288142711,5.4449972360420125,5.151670776957955,5.4173576561636265,5.12354178589793,5.472636815920398,5.177157856138752,4.1459369817578775,3.8525105314585946,9.78441127694859,10.009390051465864,,,,,,3.1785516860143725,3.088310245303432,3.841901603095633,3.4510958631961,15.5
drax,,ls-dev-other,sweepT,T0.7,10,200,3618,21.66,33,3.405,4.340750000000001,0.7928350000000001,en,6.495301271420675,6.4362640818785515,6.19126589275843,6.098703656876055,6.163626312880044,5.867971506474609,6.135986733001658,6.024093223271721,5.4173576561636265,5.121767081379323,5.472636815920398,5.199337354276244,5.472636815920398,5.155709826654814,5.4449972360420125,5.2117125209282715,5.362078496406855,5.041145454159493,5.472636815920398,5.203216158534297,3.9248203427307904,3.6206474870955496,10.11608623548922,10.344132965556604,,,,,,,,,,
drax,,ls-dev-other,sweepT,T0.7,12,200,3618,21.66,33,3.855,4.45124,0.7928350000000001,en,6.495301271420675,6.4362640818785515,6.025428413488115,6.00135981113282,6.053067993366501,5.868114920419815,5.997788833609729,5.97010981113282,5.389718076285241,5.052706424938542,5.4449972360420125,5.1889901320540215,5.4173576561636265,5.159476243165133,5.4173576561636265,5.09579822792797,5.389718076285241,5.100766879965588,5.4449972360420125,5.182970160097968,3.7037037037037037,3.3850059944418627,10.696517412935323,11.123783610626962,,,,,,,,,,
drax,,ls-dev-other,sweepT,T0.7,15,200,3618,21.66,33,4.425,4.42453,0.7928350000000001,en,6.495301271420675,6.4362640818785515,6.025428413488115,5.870858134446933,6.135986733001658,5.932005078750763,5.997788833609729,5.839608134446933,5.4173576561636265,5.068554657195987,5.279159756771697,5.013021726677721,5.279159756771697,5.020059024355413,5.4173576561636265,5.155571146906077,5.4173576561636265,5.1473054542653855,5.362078496406855,5.042394121069917,3.5931453841901604,3.2453234547593226,11.055831951354339,11.475384988357543,6.731843575418995,5.949720670391062,5.446927374301676,5.446927374301676,3.5195530726256985,2.570480928689884,2.484560422065011,3.427307904919845,3.037147492235534,14.000000000000002
drax,,ls-dev-other,sweepT,T0.7,16,200,3618,21.66,33,4.62,4.441255000000001,0.7928350000000001,en,6.495301271420675,6.4362640818785515,5.914870093974572,5.791953532747668,6.19126589275843,5.981252570389559,5.914870093974572,5.7677457862687955,5.472636815920398,5.12815460672868,5.334438916528469,5.077799054612944,5.362078496406855,5.081679480022545,5.389718076285241,5.109259766389509,5.472636815920398,5.20120553991423,5.555555555555555,5.258094242998585,3.482587064676617,3.1024663119021803,11.083471531232725,11.511099274071828,6.731843575418995,5.837988826815643,5.4748603351955305,5.64245810055866,3.435754189944134,2.4599226091763406,2.344679469684059,3.316749585406302,2.894290349378391,13.5
drax,,ls-dev-other,sweepT,T1,1,200,3618,21.66,33,1.0,0.0,0.79222,en,7.048092868988391,6.934815433259421,7.048092868988391,6.934815433259421,7.048092868988391,6.934815433259421,7.048092868988391,6.934815433259421,7.048092868988391,6.934815433259421,7.048092868988391,6.934815433259421,7.048092868988391,6.934815433259421,7.048092868988391,6.934815433259421,7.048092868988391,6.934815433259421,7.048092868988391,6.934815433259421,7.048092868988391,6.934815433259421,7.048092868988391,6.934815433259421,7.17877094972067,7.17877094972067,7.17877094972067,7.17877094972067,7.17877094972067,,,,,
drax,,ls-dev-other,sweepT,T1,2,200,3618,21.66,33,1.425,6.050545,0.79222,en,7.048092868988391,6.934815433259421,6.7164179104477615,6.3348609754282155,6.937534549474848,6.464514443063426,6.7164179104477615,6.3239677292408505,6.85461580983969,6.772979249720755,6.909894969596462,6.640843595749072,6.882255389718076,6.716431202586678,7.213930348258707,7.282075704792527,6.965174129353234,6.760400754348886,6.965174129353234,6.760400754348886,5.997788833609729,5.669363651020449,8.51299060254284,8.930042134655004,,,,,,4.754007739082366,4.630040530725124,5.362078496406855,5.101314968394788,16.0
drax,,ls-dev-other,sweepT,T1,3,200,3618,21.66,33,1.8,6.158194999999999,0.79222,en,7.048092868988391,6.934815433259421,6.550580431177446,6.243154784302519,6.799336650082918,6.4400083120384,6.578220011055832,6.261673302821038,6.246545052515202,5.928003804726391,6.329463792150359,6.033513760432239,6.274184632393587,5.935314583951141,5.997788833609729,5.80412831875495,5.8595909342178,5.796203603371611,5.970149253731344,5.971482710229665,5.362078496406855,5.006610165073882,9.231619679380874,9.682703968875053,,,,,,,,,,
drax,,ls-dev-other,sweepT,T1,4,200,3618,21.66,33,2.145,6.069100000000001,0.79222,en,7.048092868988391,6.934815433259421,6.467661691542289,6.025993714412576,6.605859590934218,6.15589567519689,6.467661691542289,6.025993714412576,5.942509673852958,5.733663913203629,6.19126589275843,5.794641945723589,5.942509673852958,5.746920155871636,6.025428413488115,5.89861109923728,5.804311774461028,5.582477848206038,5.914870093974572,5.828345190358211,4.919845218352681,4.5854910416347785,9.894969596462134,10.318447488645386,,,,,,3.5655058043117744,3.5172262423365277,4.505251520176893,4.145196015360829,17.5
drax,,ls-dev-other,sweepT,T1,5,200,3618,21.66,33,2.525,6.258425,0.79222,en,7.048092868988391,6.934815433259421,6.384742951907131,5.951073537992236,6.66113875069099,6.286238656671286,6.440022111663903,6.003705116939605,6.025428413488115,5.803992924395204,6.053067993366501,5.816571768448223,5.914870093974572,5.680584787949047,5.776672194582642,5.569211516657784,5.8595909342178,5.821384781988945,5.970149253731344,5.992004440108603,4.698728579325595,4.345888224232123,10.39248203427308,11.048731799614304,,,,,,,,,,
drax,,ls-dev-other,sweepT,T1,6,200,3618,21.66,33,2.845,6.234855,0.79222,en,7.048092868988391,6.934815433259421,6.329463792150359,6.003452107992907,6.495301271420675,6.19370981926455,6.329463792150359,5.993583686940275,5.749032614704256,5.890071122644386,5.721393034825871,5.772573196555108,5.583195135433941,5.71393476906238,5.693753454947485,5.597009129368417,5.610834715312327,5.547866940715969,5.804311774461028,5.797468024012704,4.367053620784964,3.9699824341790078,10.613598673300165,11.352330284462788,,,,,,,,,,
drax,,ls-dev-other,sweepT,T1,8,200,3618,21.66,33,3.45,6.195429999999999,0.79222,en,7.048092868988391,6.934815433259421,6.135986733001658,5.818847775543746,6.384742951907131,6.095788462192167,6.1083471531232725,5.767217340761138,5.721393034825871,5.851421052319079,5.693753454947485,5.812927138825167,5.638474295190713,5.79590152025156,5.749032614704256,5.811719499268341,5.527915975677169,5.579317289681161,5.610834715312327,5.613040486562253,4.06301824212272,3.743379398505143,10.945273631840797,11.797475915166153,,,,,,2.874516307352128,2.772830056638538,3.814262023217247,3.4766954833423034,16.0
drax,,ls-dev-other,sweepT,T1,10,200,3618,21.66,33,4.03,6.1845799999999995,0.79222,en,7.048092868988391,6.934815433259421,6.163626312880044,5.933929798783666,6.301824212271973,6.084964688330636,6.1083471531232725,5.871429798783666,5.638474295190713,5.561282464036042,5.472636815920398,5.512484248382275,5.472636815920398,5.517461006516928,5.555555555555555,5.420913932818335,5.4449972360420125,5.303071661349526,5.527915975677169,5.3885590540737605,3.9248203427307904,3.6160625048724597,11.359867330016584,12.352264007390307,,,,,,,,,,
drax,,ls-dev-other,sweepT,T1,12,200,3618,21.66,33,4.615,6.1487,0.79222,en,7.048092868988391,6.934815433259421,6.19126589275843,6.037998656373649,6.384742951907131,6.237742466108413,6.135986733001658,5.975498656373649,5.776672194582642,5.799091659854511,5.638474295190713,5.769189229225188,5.527915975677169,5.63253408125425,5.666113875069099,5.570179738686755,5.610834715312327,5.435844485113418,5.749032614704256,5.575409306257186,3.869541182974019,3.582128252486458,11.967938087341073,13.038326179908525,,,,,,,,,,
drax,,ls-dev-other,sweepT,T1,15,200,3618,21.66,33,5.405,6.132294999999999,0.79222,en,7.048092868988391,6.934815433259421,6.274184632393587,6.15075483204491,6.467661691542289,6.3940171602981914,6.274184632393587,6.15075483204491,5.721393034825871,5.7096512248763185,5.583195135433941,5.552017512053469,5.4449972360420125,5.439268224304182,5.527915975677169,5.5041600304800635,5.555555555555555,5.515914442077552,5.527915975677169,5.310024717766776,3.7589828634604756,3.46685047470868,12.686567164179104,13.714688385422924,7.17877094972067,6.284916201117318,5.754189944134078,5.614525139664805,3.631284916201117,2.542841348811498,2.4564053919370172,3.5378662244333885,3.2476121453189526,15.5
drax,,ls-dev-other,sweepT,T1,16,200,3618,21.66,33,5.67,6.135205,0.79222,en,7.048092868988391,6.934815433259421,6.329463792150359,6.249494233408339,6.52294085129906,6.432073665196804,6.384742951907131,6.273884477310779,5.776672194582642,5.6995721734929194,5.555555555555555,5.526206773084836,5.527915975677169,5.517450042486,5.555555555555555,5.491850802149709,5.666113875069099,5.620115786507771,5.610834715312327,5.407461992932924,3.648424543946932,3.394571563144053,12.880044223327806,13.985197043431583,7.17877094972067,6.312849162011173,5.782122905027933,5.754189944134078,3.5195530726256985,2.515201768933112,2.4462013103043647,3.427307904919845,3.1592215259132956,14.499999999999998
drax,,ls-dev-other,sweepT,T1.3,1,200,3618,21.66,33,1.0,0.0,0.765085,en,9.92260917634052,10.782679907355595,9.92260917634052,10.782679907355595,9.92260917634052,10.782679907355595,9.92260917634052,10.782679907355595,9.92260917634052,10.782679907355595,9.92260917634052,10.782679907355595,9.92260917634052,10.782679907355595,9.92260917634052,10.782679907355595,9.92260917634052,10.782679907355595,9.92260917634052,10.782679907355595,9.92260917634052,10.782679907355595,9.92260917634052,10.782679907355595,9.94413407821229,9.94413407821229,9.94413407821229,9.94413407821229,9.94413407821229,,,,,
drax,,ls-dev-other,sweepT,T1.3,2,200,3618,21.66,33,1.63,11.877875,0.765085,en,9.92260917634052,10.782679907355595,7.9878385848535105,7.95913004567131,9.038142620232172,8.846913679147583,8.734107241569928,8.28367045930937,10.309563294637922,10.534353685228712,8.485351022664455,8.18413004567131,8.706467661691542,8.30913004567131,10.668877833056937,11.186689652321215,8.181315644002211,8.251172610741602,8.181315644002211,8.251172610741602,7.517965726920951,7.470409114508877,12.603648424543946,13.411294005729385,,,,,,5.140961857379768,5.405151120346366,6.66113875069099,6.588645827700536,26.5
drax,,ls-dev-other,sweepT,T1.3,3,200,3618,21.66,33,2.19,12.244855,0.765085,en,9.92260917634052,10.782679907355595,7.65616362631288,7.497731156228679,8.12603648424544,7.768659791339825,7.739082365948038,7.508925088729641,8.208955223880597,7.905233913136933,7.435046987285793,7.281903112458357,7.573244886677722,7.6129012809565255,7.517965726920951,7.413753719384353,6.909894969596462,6.828585660712132,7.020453289110005,7.0832052259295235,6.467661691542289,6.0681574670281435,14.234383637368712,15.358077502665877,,,,,,,,,,
drax,,ls-dev-other,sweepT,T1.3,4,200,3618,21.66,33,2.69,12.282455,0.765085,en,9.92260917634052,10.782679907355595,7.241569928137093,7.15123779299672,7.794361525704809,7.408064613782404,7.3797678275290215,7.159318027778803,7.075732448866777,6.928283936421918,7.158651188501935,6.957626845889879,7.158651188501935,6.9307339521491595,6.467661691542289,6.566517819330472,6.274184632393587,6.242860914682578,6.301824212271973,6.393164558407275,6.0807075732448865,5.698969608985526,15.78220011055832,17.3990160186349,,,,,,3.814262023217247,3.6965597254180396,5.389718076285241,4.971823177225074,23.0
drax,,ls-dev-other,sweepT,T1.3,5,200,3618,21.66,33,3.225,12.598600000000001,0.765085,en,9.92260917634052,10.782679907355595,6.965174129353234,6.9240676840047675,7.65616362631288,7.368636363336358,7.213930348258707,7.028833461611376,6.99281370923162,6.8234479852421535,6.85461580983969,6.767841169008524,6.66113875069099,6.506753738867385,6.163626312880044,6.175811762580725,6.218905472636816,5.998653269808757,6.246545052515202,6.1204319812933505,5.610834715312327,5.277188013792464,17.495854063018243,19.460952550253076,,,,,,,,,,
drax,,ls-dev-other,sweepT,T1.3,6,200,3618,21.66,33,3.745,12.758085000000001,0.765085,en,9.92260917634052,10.782679907355595,6.965174129353234,7.035808891149835,7.600884466556108,7.494126411889786,7.131011608623549,7.12162118335126,6.7164179104477615,6.66991371645369,6.633499170812604,6.525705645134374,6.384742951907131,6.127056973058926,6.19126589275843,6.269849018745724,6.135986733001658,6.173614407944832,6.0807075732448865,6.1158022020348,5.223880597014926,4.899446195945313,18.79491431730238,21.113175290354977,,,,,,,,,,
drax,,ls-dev-other,sweepT,T1.3,8,200,3618,21.66,33,4.665,12.49586,0.765085,en,9.92260917634052,10.782679907355595,6.937534549474848,7.01408390412962,7.573244886677722,7.456974114956226,7.131011608623549,7.063627216416367,6.550580431177446,6.546525320888158,6.605859590934218,6.471723541878714,6.384742951907131,6.1689832683677635,5.914870093974572,6.039258428780133,5.804311774461028,5.90925157370546,5.831951354339414,5.945442904304686,5.002763957987838,4.640707746631801,19.872857932559427,22.739845534933988,,,,,,3.1509121061359866,3.036975712494724,4.698728579325595,4.319499164063197,19.5
drax,,ls-dev-other,sweepT,T1.3,10,200,3618,21.66,33,5.67,12.499125,0.765085,en,9.92260917634052,10.782679907355595,6.85461580983969,6.799310395130378,7.573244886677722,7.335169862492144,7.103372028745163,6.904568061991501,6.440022111663903,6.481019880907289,6.495301271420675,6.411255818738966,6.301824212271973,6.160909272190708,5.693753454947485,5.863512215261239,5.666113875069099,5.790598868961387,5.776672194582642,6.0193897540022725,4.698728579325595,4.411089871880863,20.563847429519072,23.622870217440564,,,,,,,,,,
drax,,ls-dev-other,sweepT,T1.3,12,200,3618,21.66,33,6.585,12.37786,0.765085,en,9.92260917634052,10.782679907355595,6.52294085129906,6.3530573618382356,6.85461580983969,6.627299736403577,6.6887783305693755,6.413030248120459,5.970149253731344,6.000471341612619,6.025428413488115,5.885569996624573,6.053067993366501,6.01708030422381,5.5002763957987835,5.5382247325278415,5.666113875069099,5.856837479676745,5.666113875069099,5.823037702455915,4.532891100055279,4.268052066774093,21.006080707573243,24.19360184293401,,,,,,,,,,
drax,,ls-dev-other,sweepT,T1.3,15,200,3618,21.66,33,8.01,12.394589999999999,0.765085,en,9.92260917634052,10.782679907355595,6.578220011055832,6.464727266954432,6.965174129353234,6.77676217788916,6.52294085129906,6.423205267320055,5.666113875069099,5.623322555354714,5.887230514096186,5.6684456887074255,5.914870093974572,5.806820455377004,5.610834715312327,5.626502295317863,5.583195135433941,5.683736788976243,5.555555555555555,5.646307400457925,4.422332780541736,4.1388854001074264,22.30514096185738,25.111326131806067,9.94413407821229,6.843575418994414,6.06145251396648,5.670391061452514,4.441340782122905,2.7915975677169707,2.7466825677086395,4.1735765616362634,3.8288798759979787,17.5
drax,,ls-dev-other,sweepT,T1.3,16,200,3618,21.66,33,8.45,12.312694999999998,0.765085,en,9.92260917634052,10.782679907355595,6.578220011055832,6.52566034509809,6.826976229961304,6.74525811284851,6.52294085129906,6.446537741841983,5.804311774461028,5.7307669964599235,5.887230514096186,5.729048400062157,5.942509673852958,5.823294217511394,5.4449972360420125,5.538120390416003,5.583195135433941,5.6275163714018275,5.666113875069099,5.776760263306791,4.284134881149806,4.04327225647599,22.415699281370923,25.246066391546325,9.94413407821229,6.787709497206704,5.977653631284916,5.810055865921788,4.329608938547486,2.7639579878385847,2.700475302751375,4.090657822001106,3.8064990555988656,17.5
drax,,ls-dev-other,sweepT,T1.6,1,200,3618,21.66,33,1.0,0.0,0.7147249999999999,en,32.89110005527916,36.8650663056181,32.89110005527916,36.8650663056181,32.89110005527916,36.8650663056181,32.89110005527916,36.8650663056181,32.89110005527916,36.8650663056181,32.89110005527916,36.8650663056181,32.89110005527916,36.8650663056181,32.89110005527916,36.8650663056181,32.89110005527916,36.8650663056181,32.89110005527916,36.8650663056181,32.89110005527916,36.8650663056181,32.89110005527916,36.8650663056181,33.12849162011173,33.12849162011173,33.12849162011173,33.12849162011173,33.12849162011173,,,,,
drax,,ls-dev-other,sweepT,T1.6,2,200,3618,21.66,33,1.99,45.003150000000005,0.7147249999999999,en,32.89110005527916,36.8650663056181,26.174682144831397,27.41825426951705,31.42620232172471,34.45325899742922,26.119402985074625,27.024597424315044,30.320619126589275,31.40287226588192,25.317855168601437,25.913675587964686,25.76008844665561,26.54108092256816,31.370923161967937,33.841726277629704,20.867882808181317,20.47423993052885,20.867882808181317,20.47423993052885,24.488667772249862,24.895398734133877,42.73079049198452,48.12935542433917,,,,,,15.588723051409618,15.46970829863102,21.061359867330015,20.87986552981161,70.5
drax,,ls-dev-other,sweepT,T1.6,3,200,3618,21.66,33,2.965,46.680110000000006,0.7147249999999999,en,32.89110005527916,36.8650663056181,22.194582642343835,22.129140219077094,30.514096185737976,33.088739049766076,22.08402432283029,22.068763257082146,24.737423991155335,25.31143649629188,22.277501381978993,22.334139919127274,22.526257600884467,22.75204927585242,23.71475953565506,25.01797810955463,17.357656163626313,17.198052337678313,17.3852957435047,17.236513876139853,21.17191818684356,21.152584736256753,50.82918739635158,57.896164520645954,,,,,,,,,,
drax,,ls-dev-other,sweepT,T1.6,4,200,3618,21.66,33,3.93,46.42459500000001,0.7147249999999999,en,32.89110005527916,36.8650663056181,19.817578772802655,19.596593130081907,29.6849087893864,31.54787551515254,19.95577667219458,19.818292490457402,21.17191818684356,21.558051897758,19.84521835268104,19.692648053195317,19.95577667219458,19.74350353771475,17.9657269209508,18.73539082129455,14.372581536760642,14.703480132951864,14.372581536760642,14.703480132951864,18.739635157545607,18.37887501671046,54.22885572139303,61.75486209215721,,,,,,9.369817578772803,9.458014544496576,16.804864566058598,16.290823222605976,66.5
drax,,ls-dev-other,sweepT,T1.6,5,200,3618,21.66,33,4.88,47.042964999999995,0.7147249999999999,en,32.89110005527916,36.8650663056181,19.541182974018795,19.336661343602135,29.325594250967384,31.03690016009824,19.51354339414041,19.211306180413818,20.259812050856826,20.69225890967126,19.126589275843006,18.8850471785981,18.988391376451077,18.77954996579787,15.699281370923162,16.419603326494716,13.681592039800995,13.650048882514135,13.681592039800995,13.650048882514135,17.882808181315642,17.429104617933852,58.623548922056386,67.3495059143318,,,,,,,,,,
drax,,ls-dev-other,sweepT,T1.6,6,200,3618,21.66,33,5.815,46.903864999999996,0.7147249999999999,en,32.89110005527916,36.8650663056181,19.126589275843006,18.863870041851012,28.855721393034827,30.217744315942397,18.933112216694305,18.380762418704357,19.485903814262024,19.541615376016054,18.186843559977888,17.820534224173315,18.10392482034273,17.77297998624811,14.483139856274185,14.958472298050477,13.101160862354892,13.022984275542642,13.128800442233278,13.06465094220931,17.081260364842453,16.403550846261542,62.71420674405749,72.40287081630296,,,,,,,,,,
drax,,ls-dev-other,sweepT,T1.6,8,200,3618,21.66,33,7.655,46.359899999999996,0.7147249999999999,en,32.89110005527916,36.8650663056181,16.44555002763958,15.181689683238133,27.69485903814262,28.264525342886465,16.639027086788282,15.23845230990418,17.3852957435047,16.553163211104525,16.196793808734107,14.864698942497393,16.058595909342177,14.704463920761542,12.465450525152018,12.453008998985723,12.023217247097843,11.816742625446814,12.023217247097843,11.816742625446814,15.008291873963516,13.612983970048917,67.10889994472085,77.08993579352156,,,,,,6.246545052515202,6.15180030597769,14.17910447761194,12.962477786817459,56.49999999999999
drax,,ls-dev-other,sweepT,T1.6,10,200,3618,21.66,33,9.51,46.118615,0.7147249999999999,en,32.89110005527916,36.8650663056181,15.892758430071863,14.619160581683364,27.335544499723603,27.74597330668737,16.44555002763958,15.581803283184758,15.865118850193477,14.78493644386178,15.257048092868988,13.776544505976645,15.091210613598673,13.657534245277589,11.028192371475953,10.836757763304847,10.91763405196241,10.734903671135019,10.91763405196241,10.734903671135019,14.013266998341626,12.66944807377412,69.126589275843,80.0919335087369,,,,,,,,,,
